"11","10166530","3 d 1 h","ITAU-Sprint 17 Epica 1","2024-04-26 10:00:56","2024-04-29 11:00:10","","DESARROLLO SW","CREADO","ALTA","cyunis","SOLATI","ADMINFO::ALTERNATIVAS DE PAGO::OTROS","NUEVO REQUERIMIENTO DESARROLLO GRANDE","SERVICIO INTERNO","Mary Rodriguez","Admin OTRS","6","217h 56m","2024-06-05 13:00:56","784619","3203819","","0","0",,"0",,,,,"0",,"0","","0",,"3203819","0","0","784619","0",,"1717610456","2024-06-05 13:00:56","784619","","unlock","new","0","1714143656","0","1717610456","0","0","2","SOF005 - NUEVOS REQU...","SOF001 - Validar Sol...","","","","","","","","","","","","","","","","","ITAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CREADO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF001 - NUEVOS REQUERIMIENTOS DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://app.smartsheet.com/sheets/JRxc6XrvgJh9x3h6jFgWrW9vwrP5XQPfMff6qF91?view=grid","","","","","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","","","","","Personalizado","","","10138860","","0","","","","","","",""
"12","10166522","3 d 2 h","Descarga Masiva de Grabaciones por Código de Gestión","2024-04-26 08:53:07","2024-04-29 11:00:10","","DESARROLLO SW","CREADO","ALTA","daltorres","SOLATI","ADMINFO::ADMINFO CONNECT","NUEVO REQUERIMIENTO DESARROLLO MEDIANO","SERVICIO INTERNO","Mary Rodriguez","Admin OTRS","10","155h 49m","2024-05-24 13:53:07","560950","2170150","","0","0",,"0",,,,,"0",,"0","","0",,"2170150","0","0","560950","0",,"1716576787","2024-05-24 13:53:07","560950","","unlock","new","0","1714139587","0","1716576787","0","0","2","SOF005 - NUEVOS REQU...","SOF001 - Validar Sol...","","","","","","","","","","","","","","","","","QUE+_ITAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CREADO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF001 - NUEVOS REQUERIMIENTOS DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://docs.google.com/document/d/1VpNmtIvzJ1roxNKXrtCzRBJAeNLuqEAX/edit?usp=drive_link&ouid=109908914340650672925&rtpof=true&sd=true","","","","","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","","","","","Estandar","","","10166186","","10166186","","","","","","",""
"13","10166515","3 d 2 h","solicitud de credenciales para API de autenticación","2024-04-26 08:05:04","2024-04-26 14:53:57","2024-04-26 14:53:56","DESARROLLO SW","RESUELTO","MEDIA","nmontoya","SOLATI","DESARROLLO SW::USUARIOS API","DESARROLLO SW - ANS 1200","SERVICIO INTERNO","Eduard Bernal","Admin OTRS","9","","","0","0","2024-04-26 14:50:57","0","0",,"0",,,,,"0",,"0","","0",,"","408","791",,"0",,,"",,"2024-04-26 08:05:04","unlock","closed","0","1714161236","0","0","0","0","6","","","","ALTA","","","","","","","","","","","","","","","SOLATI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14","10166499","3 d 17 h","Sprint 191 - Marcación Masiva Código 18 - 221 - 351","2024-04-25 17:17:31","2024-04-29 11:00:11","","DESARROLLO SW","EN PROGRESO","ALTA","jfromero","SOLATI","ADMINFO::GESTION::CODIGOS DE GESTION","NUEVO REQUERIMIENTO DESARROLLO GRANDE","SERVICIO INTERNO","Victor Alfonso Moreno Marin","Admin OTRS","10","215h 56m","2024-06-05 11:00:00","777363","3196563","2024-04-26 07:44:53","0","0",,"0",,,,,"0",,"0","","0",,"3196563","0","0","777363","0",,"1717603200","2024-06-05 11:00:00","777363","","unlock","open","0","1714135602","0","1717603200","0","0","10","SOF005 - NUEVOS REQU...","SOF001 - Iniciar Des...","","","","","","","","","","","","","","","","","BANCOLOMBIA-ADMINISTRATIVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EN DESARROLLO","","Tradicional","","","NO","80","80","80","2024-04-24","2024-05-08","https://drive.google.com/drive/folders/1UM1UaUg2hNDCOL4QrB-2JXtuFkv1KsX5","","2024-05-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF001 - NUEVOS REQUERIMIENTOS DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://app.smartsheet.com/sheets/jWm2hw3F2Prvv7h49Fw3JJ29hvHr33jHj5FJQG31?view=grid","","","","","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","","","","","Personalizado","","","0","","0","","","","","","Victor Moreno",""
"15","10166488","3 d 18 h","Analisis Para Integración por Api Cloud de Meta para Cliente Confiar.","2024-04-25 16:28:21","2024-04-29 11:00:11","","DESARROLLO SW","CREADO","ALTA","mgonzalez","SOLATI","ADMINFO::CHATBOT::CHATBOT COBRANZAS","NUEVO REQUERIMIENTO DESARROLLO PEQUEÑO","SERVICIO INTERNO","Mary Rodriguez","Admin OTRS","5","111h 24m","2024-05-17 14:28:21","401064","1567464","","0","0",,"0",,,,,"0",,"0","","0",,"1567464","0","0","401064","0",,"1715974101","2024-05-17 14:28:21","401064","","unlock","new","0","1714080502","0","1715974101","0","0","2","SOF005 - NUEVOS REQU...","SOF001 - Validar Sol...","","","","","","","","","","","","","","","","","CONFIAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CREADO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF001 - NUEVOS REQUERIMIENTOS DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://docs.google.com/document/d/1SJMejt684qJ_Wfx-v33Jjh13L3GVPlRl/edit","","","","","","","","","","","","SI","","","","","","","","","","","","","","","","","","","","","","","","Personalizado","","","0","","1","","","","","","",""
"16","10166486","3 d 18 h","Usuario para api Fincomercio Produccion","2024-04-25 16:06:47","2024-04-25 17:14:01","2024-04-25 17:14:00","DESARROLLO SW","CERRADO","MEDIA","amolina","SOLATI","DESARROLLO SW::DESPLIEGUE/INTEGRACION","DESARROLLO SW - ANS 480","SERVICIO INTERNO","Eduard Bernal","Admin OTRS","2","","","0","0","2024-04-25 17:14:00","0","0",,"0",,,,,"0",,"0","","0",,"","53","426",,"0",,,"",,"2024-04-25 16:06:47","unlock","closed","0","1714083240","0","0","0","0","4","","","","MEDIA","","","","","","","","","","","","","","","FINCOMERCIO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17","10166484","3 d 19 h","Error al realizar Reasignación de Traslado - (Segmentación Cartera)","2024-04-25 16:03:36","2024-04-29 11:00:11","","DESARROLLO SW","ASIGNADO","ALTA","arendon","SOLATI","ADMINFO::TRASLADOS::REASIGNACION DE TRASLADOS",,"SERVICIO INTERNO - INCIDENTE","Aldodaiyan Rendon Gutierrez","Admin OTRS","0","","","0","0","2024-04-25 16:03:37","0","0",,"0",,,,,"0",,"0","","0",,"","0","0",,"0",,,"",,"","unlock","open","0","1714079017","0","0","0","0","3","TEST001 - TESTING","TEST001 - Solucion d...","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Funcional","Siempre","Normal","","Prueba Funcional","","","0","","","1","","Pasos para reproducir el error descritos en el link del documento adjunto en el Ticket.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oscar Felipe Diaz Lozano",""
"18","10166482","3 d 19 h","[Solati] - Adminfo Móvil","2024-04-25 15:57:52","2024-04-29 11:00:11","","DESARROLLO SW","CREADO","MEDIA","ymena","SOLATI","DESARROLLO SW::CONFIGURACION ADMINFO MOVIL","DESARROLLO SW - ANS 1200","SERVICIO INTERNO","Eduard Bernal","Admin OTRS","5","6h 53m","2024-04-30 08:57:52","24835","78835","","0","0",,"0",,,,,"0",,"0","","0",,"78835","0","0","24835","0",,"1714485472","2024-04-30 08:57:52","24835","2024-04-25 15:57:52","lock","new","0","1714078672","0","1714485472","0","0","2","","","","ALTA","MEDIA","","","","","","","","","","","","","","SOLATI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19","10166476","3 d 19 h","Logs de cambios no muestra correctamente los cambios realizados","2024-04-25 15:38:36","2024-04-29 11:00:11","","DESARROLLO SW","ASIGNADO","ALTA","sjimenez","SOLATI","ADMINFO::MODULO MANTENIMIENTO",,"SERVICIO INTERNO - INCIDENTE","Jeison Albeiro Martinez Barreto","Admin OTRS","0","","","0","0","2024-04-25 15:38:36","0","0",,"0",,,,,"0",,"0","","0",,"","0","0",,"0",,,"",,"","unlock","open","0","1714077516","0","0","0","0","3","TEST001 - TESTING","TEST001 - Solucion d...","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Funcional","Siempre","Alta","","Prueba Funcional","","","0","","","1","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Jeison Martinez",""
"20","10166448","3 d 23 h","Error en notificaciones de Paso Asesor","2024-04-25 11:52:22","2024-04-26 09:44:36","2024-04-25 15:25:17","DESARROLLO SW","RESUELTO","ALTA","agoyeneche","SOLATI","ADMINFO::CHATBOT::CHATBOT COBRANZAS","INCIDENTE CRITICO SOLATI","SERVICIO INTERNO - INCIDENTE","Adriana Goyeneche","Admin OTRS","31","","","0","0","2024-04-25 11:52:22","0","30",,"0",,,,,"0",,"0","","0",,"","212","147",,"0",,,"",,"2024-04-25 12:56:53","lock","closed","0","1714142676","0","0","0","0","25","SOF002 - INCIDENTES ...","SOF002 - Resultado S...","","MEDIA","","","","","","","","","","","","","","","FINAKTIVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXITOSAS","EXITOSAS","","","DESPLIEGUE PRODUCCION PROGRAMADO","","CRITICO","","","","","","","","","","","","","","","10160122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SolucionEnProduccion::Despliegue","Error de regla de negocio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yender Lobo","Juan Martinez"
"21","10166431","4 d 1 h","Sprint 191 - Análisis último código de gestión en traslados (Traslados en Línea)","2024-04-25 09:43:31","2024-04-29 11:00:11","","DESARROLLO SW","EN PROGRESO","ALTA","jfromero","SOLATI","ADMINFO::TRASLADOS::EJECUCION","NUEVO REQUERIMIENTO DESARROLLO MEDIANO","SERVICIO INTERNO","Victor Alfonso Moreno Marin","Admin OTRS","10","147h 39m","2024-05-23 14:43:31","531574","2086774","2024-04-26 07:39:02","0","0",,"0",,,,,"0",,"0","","0",,"2086774","0","0","531574","0",,"1716493411","2024-05-23 14:43:31","531574","","unlock","open","0","1714135251","0","1716493411","0","0","10","SOF005 - NUEVOS REQU...","SOF001 - Iniciar Des...","","","","","","","","","","","","","","","","","BANCOLOMBIA-ADMINISTRATIVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EN DESARROLLO","","Tradicional","","","NO","80","80","80","2024-04-24","2024-05-08","https://drive.google.com/drive/folders/1VrqE-lK7UdZ3Bo0IGtb5cFLR06vCFZwR","","2024-05-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF001 - NUEVOS REQUERIMIENTOS DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://app.smartsheet.com/sheets/jWm2hw3F2Prvv7h49Fw3JJ29hvHr33jHj5FJQG31?view=grid","","","","","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","","","","","Personalizado","","","0","","0","","","","","","Victor Moreno",""
